title,link,tag,desc,page
South Florida’s expanding population is hurting Florida’s bonneted bats,https://www.foxnews.com/video/6018173757001,VIDEO,The bonneted bat is a federally endangered species unique to Florida,https://www.foxnews.com/category/politics/regulation/environment
"War on plastics: Hawaii, New Jersey propose toughest bans in the country",https://www.foxnews.com/science/war-on-plastics-hawaii-new-jersey-propose-toughest-bans-in-the-country,ENVIRONMENT,"Legislators in Hawaii and New Jersey are considering the toughest statewide plastic and Styrofoam bans in the country, in moves that could usher in a wave of anti-plastic legislation.",https://www.foxnews.com/category/politics/regulation/environment
Rep. Ro Khanna: The president has his facts wrong on China,https://www.foxnews.com/video/6017467450001,VIDEO,California Democrat Rep. Ro Khanna says the U.S. is in a green energy race with China.,https://www.foxnews.com/category/politics/regulation/environment
"Ocasio-Cortez, in sick burn, compares Trump to ‘nematode’",https://www.foxnews.com/politics/ocasio-cortez-trump-nematode,ALEXANDRIA OCASIO-CORTEZ,"Freshman Rep. Alexandria Ocasio-Cortez, D-N.Y., compared President Trump to a worm during an interview on “Late Night with Seth Meyers” on Thursday -- but you'd need your dictionary to know that.",https://www.foxnews.com/category/politics/regulation/environment
New Jersey and Hawaii propose the toughest legislative bans on plastic in the country,https://www.foxnews.com/video/6016219501001,VIDEO,"Recyclers say they welcome a ban on plastic bags, because they clog and contaminate recycling machines; Bryan Llenas reports.",https://www.foxnews.com/category/politics/regulation/environment
Violence returns to Paris in 18th straight weekend of protests against Macron,https://www.foxnews.com/video/6015248508001,VIDEO,Shops are trashed and torched by protesters as the battle over environmental policy continues.,https://www.foxnews.com/category/politics/regulation/environment
'Birth Strike' activist defends decision not to have kids because of climate change,https://www.foxnews.com/video/6014859371001,VIDEO,'Birth Strike' founder says she's too afraid to have children because of the imminent collapse of civilization due to climate change.,https://www.foxnews.com/category/politics/regulation/environment
Senate Majority Leader Mitch McConnell sets procedural vote on Green New Deal,https://www.foxnews.com/video/6014791990001,VIDEO,Democratic strategist Scott Bolden and Republican pollster John Thomas weigh in on Kentucky Republican Sen. Mitch McConnell’s decision to call a vote on the Green New Deal.,https://www.foxnews.com/category/politics/regulation/environment
Nearly 900K vehicles recalled for not meeting US emissions standards,https://www.foxnews.com/video/6013642169001,VIDEO,Fiat Chrysler voluntarily recalls vehicles; Fox Biz Flash: 3/13.,https://www.foxnews.com/category/politics/regulation/environment
New study claims race gap in air pollution,https://www.foxnews.com/video/6013402335001,VIDEO,New research claims air pollution is disproportionately caused by the white majority and disproportionately inhaled by minorities. Fox Nation host David Webb reacts.,https://www.foxnews.com/category/politics/regulation/environment
Are some people too scared to have children because of climate change?,https://www.foxnews.com/video/6013257700001,VIDEO,Birth Strike founder Blythe Pepino explains the concerns behind the movement on 'Tucker Carlson Tonight.',https://www.foxnews.com/category/politics/regulation/environment
Washington Post: White people are trashing the planet,https://www.foxnews.com/video/6013259626001,VIDEO,Article places blame for air pollution on white people; Tucker Carlson reacts.,https://www.foxnews.com/category/politics/regulation/environment
Eco-activists refuse to have children because they are scared to bring them into the world,https://www.foxnews.com/video/6011973933001,VIDEO,Reaction from Fox News contributor and mother of 8 Rachel Campos-Duffy.,https://www.foxnews.com/category/politics/regulation/environment
"Recycling programs seen as a waste in many communities because of high costs, inefficiencies",https://www.foxnews.com/us/inefficiency-leads-some-cities-to-trash-recycling-programs,CITIES,"Recyclables once went to China to be refashioned into clothing, bags, or other products. But since 2017, China has restricted more of what comes in, leading operation costs in the U.S. to go up. Consequently, municipalities are increasingly sending recyclables directly to the landfill rather than raise taxes on its citizens, according to new findings.",https://www.foxnews.com/category/politics/regulation/environment
Rain is melting Greenland ice sheet even in winter,https://www.foxnews.com/video/6011265395001,VIDEO,"The rain is melting the Greenland ice sheet even in the winter, according to an alarming study.",https://www.foxnews.com/category/politics/regulation/environment
DNC communications director: The Green New Deal is a resolution that says climate change is real,https://www.foxnews.com/video/6010700285001,VIDEO,Xochitl Hinojosa says that the Green New Deal is a document that wants to resolve climate change and create good paying jobs.,https://www.foxnews.com/category/politics/regulation/environment
Climate expert invites Cortez to debate,https://www.foxnews.com/video/6010130276001,VIDEO,Climate statistician Dr. Caleb Rossiter explains why he takes aim at far left climate policy.,https://www.foxnews.com/category/politics/regulation/environment
A new report estimates the Green New Deal would cost $93 trillion,https://www.foxnews.com/video/6009408601001,VIDEO,It's the deal that'll make you keel.,https://www.foxnews.com/category/politics/regulation/environment
President Trump mocks the Green New Deal while speaking at CPAC,https://www.foxnews.com/video/6009338842001,VIDEO,Trump says the Green New Deal is something Democrats should be promoting.,https://www.foxnews.com/category/politics/regulation/environment
Former coal lobbyist Andrew Wheeler confirmed as new EPA administrator,https://www.foxnews.com/politics/former-coal-lobbyist-andrew-wheeler-confirmed-as-new-epa-administrator,CLIMATE CHANGE,"The Senate on Thursday confirmed former coal industry lobbyist Andrew Wheeler as the next administrator of the Environmental Protection Agency in a 52 to 47 vote, largely along party lines.",https://www.foxnews.com/category/politics/regulation/environment
Sen. John Barrasso: The Green New Deal is a big green bomb that will blow a hole in our strong economy,https://www.foxnews.com/video/6008467387001,VIDEO,Wyoming Republican Sen. John Barrasso says the U.S. economy cannot afford the Green New Deal.,https://www.foxnews.com/category/politics/regulation/environment
The Green New Deal and Medicare for all are about to be tested on Capitol Hill,https://www.foxnews.com/video/6006298374001,VIDEO,Senate Majority Leader Mitch McConnell is set to bring the Green New Deal and Medicare for all to a vote.,https://www.foxnews.com/category/politics/regulation/environment
Feinstein tells kids urging her to support the ‘Green New Deal’ she doesn’t respond to ‘it’s my way or the highway’,https://www.foxnews.com/video/6006156335001,VIDEO,Doug Schoen and David Avella weigh in on California Democrat Sen. Dianne Feinstein’s exchange with a group of school kids urging her to support the ‘Green New Deal’.,https://www.foxnews.com/category/politics/regulation/environment
Feinstein gets in a heated exchange with a group of students trying to get her to vote for the 'Green New Deal',https://www.foxnews.com/video/6006090149001,VIDEO,California Democrat Sen. Dianne Feinstein tells the students that there is no way to pay for the 'Green New Deal'.,https://www.foxnews.com/category/politics/regulation/environment
"Black snow raises health concerns for residents of Prokopyevsk, Russia",https://www.foxnews.com/video/6003900301001,VIDEO,"Black snow raises health concerns for residents of Prokopyevsk, Russia",https://www.foxnews.com/category/politics/regulation/environment
Sen. Bob Menendez threatens to call the police on a reporter,https://www.foxnews.com/video/6002163942001,VIDEO,New Jersey Democrat Sen. Bob Mendez threatened to call the police on a Daily Caller reporter for asking him a question about the ‘Green New Deal.’,https://www.foxnews.com/category/politics/regulation/environment
