title,link,tag,desc,page
Philadelphia political consultant pleads guilty to forging signatures for Democrats,https://www.foxnews.com/us/philadelphia-political-consultant-pleads-guilty-forging-signatures-democrats,PENNSYLVANIA,"Rasheen Crews, 46, of Philadelphia, pleaded guilty Thursday to charges alleging he forged petition signatures to get Democrat clients onto 2019 primary ballots.",https://www.foxnews.com/category/politics
House Republicans pass sweeping energy bill,https://www.foxnews.com/video/6323677456112,VIDEO,Fox News senior congressional correspondent Chad Pergram breaks down the House passing a Republican-led energy bill that included four Democratic yeas on 'Your World.',https://www.foxnews.com/category/politics
Josh Hawley: Trump indictment a ‘demonstration of power’,https://www.foxnews.com/video/6323680215112,VIDEO,"Sen. Josh Hawley, R-Mo., says Democrats will use ‘any kind of power’ to win elections. ",https://www.foxnews.com/category/politics
Artificial intelligence could put jobs in jeopardy,https://www.foxnews.com/video/6323677846112,VIDEO,FOX Business correspondent Lydia Hu has the latest on jobs at risk as AI further develops on 'America's Newsroom.',https://www.foxnews.com/category/politics
Mike Davis: This is Trump derangement in the extreme,https://www.foxnews.com/video/6323680421112,VIDEO,Article III Project founder and president Mike Davis shares his insight on former President Donald Trump’s indictment and how Democrats ‘come up’ with charges to attack their political enemies on ‘Jesse Watters Primetime.’,https://www.foxnews.com/category/politics
Educating Congress on AI regulation could be a 'heavy lift': U.S. senator,https://www.foxnews.com/video/6323678653112,VIDEO,"As tech experts sound the alarm on advanced artificial intelligence, congressional lawmakers were split on the extent to which the federal government is capable of regulating AI platforms.",https://www.foxnews.com/category/politics
House to continue Alvin Bragg investigation after a brief pause until Trump arraignment,https://www.foxnews.com/video/6323678637112,VIDEO,Fox News senior congressional correspondent Chad Pergram reports on House committee chairs taking ‘a step back’ on the Alvin Bragg investigation for a few days to see what happens with Trump’s arraignment. ,https://www.foxnews.com/category/politics
New Jersey campaign worker charged in ballot forgery scheme,https://www.foxnews.com/us/new-jersey-campaign-worker-charged-ballot-forgery-scheme,NEW JERSEY,"Ana Camilo, 62, of Perth Amboy, New Jersey, an operative for an unidentified political campaign, was arrested in connection with a bribery scheme that violated election law.",https://www.foxnews.com/category/politics
Third round of Kenyan anti-government protests begins despite legal crackdown,https://www.foxnews.com/world/third-round-kenyan-anti-government-protests-begins-despite-legal-crackdown,AFRICA,"Kenyan opposition leader Raila Odinga has led thousands into a third round of protests against President William Ruto's government, despite threats of legal crackdowns coming from Nairobi.",https://www.foxnews.com/category/politics
Nikki Haley: Putin should be scared of Biden and he’s not,https://www.foxnews.com/video/6323679690112,VIDEO,2024 presidential candidate Nikki Haley calls Vladimir Putin a ‘dictator and a thug’ and calls the war in Ukraine a ‘war for freedom.’,https://www.foxnews.com/category/politics
Judge Jeanine on Trump indictment: This is a sad day for America,https://www.foxnews.com/video/6323678111112,VIDEO,Fox News host Judge Jeanine Pirro says the Trump indictment is 'hate like we've never seen' on 'Jesse Watters Primetime.',https://www.foxnews.com/category/politics
Unprecedented Trump indictment eviscerated as 'legally pathetic',https://www.foxnews.com/media/unprecedented-trump-indictment-eviscerated-legally-pathetic,FOX NEWS FLASH,George Washington University law professor Jonathan Turley reacts to the New York grand jury's decision to indict former President Donald Trump on 'Special Report.',https://www.foxnews.com/category/politics
Jesse Watters: This is a dark day for America,https://www.foxnews.com/video/6323679115112,VIDEO,Fox News host Jesse Watters reacts to a Manhattan grand jury indicting former President Donald Trump in District Attorney Alvin Bragg's hush-money case.,https://www.foxnews.com/category/politics
Trump indictment ‘is not good for the country’: Mollie Hemingway,https://www.foxnews.com/video/6323676929112,VIDEO,The Federalist editor-in-chief Mollie Hemingway says the Trump indictment is ‘very sad’ and calls the indictment ‘political persecution.’,https://www.foxnews.com/category/politics
Ron DeSantis says he will refuse any extradition request after Trump indictment: 'Questionable circumstances',https://www.foxnews.com/politics/desantis-trump-charges-are-un-american-says-florida-will-not-assist-in-extradition-request-by-manhattan,DONALD TRUMP,"DeSantis said his state of Florida will not assist in extradition. The governor slammed the charges against Donald Trump calling them ""un-American.""",https://www.foxnews.com/category/politics
GOP reaction to Trump indictment: ‘Outrageous’,https://www.foxnews.com/video/6323676328112,VIDEO,Fox News senior congressional correspondent Chad Pergram reports on response to Manhattan District Attorney Alvin Bragg’s indictment of Trump.,https://www.foxnews.com/category/politics
'The Five': Biden White House silent after IRS makes visit to Matt Taibbi's home,https://www.foxnews.com/video/6323676879112,VIDEO,'The Five' co-hosts react to 'Twitter Files' journalist Matt Taibbi's 'unannounced' timed run-in with the IRS just before his testimony before Congress on Big Tech censorship.,https://www.foxnews.com/category/politics
Trump attorney Alina Habba: Trump is 'disappointed' in what has become a sad day for the US,https://www.foxnews.com/video/6323676325112,VIDEO,Trump attorney Alina Habba says the indictment is the most 'legally pathetic' case we've seen on 'Special Report.',https://www.foxnews.com/category/politics
Trump indicted after Manhattan DA probe for hush money payments,https://www.foxnews.com/politics/trump-indicted-manhattan-da-probe-stormy-daniels-hush-money-payment,DONALD TRUMP,Former President Donald Trump has been indicted by Manhattan District Attorney Alvin Bragg. The DA has been investigating the former president for hush money payments.,https://www.foxnews.com/category/politics
This is a misdemeanor that someone put a suit on: Trey Gowdy,https://www.foxnews.com/video/6323678587112,VIDEO,Trey Gowdy reacts to former President Donald Trump’s grand jury indictment and shares his surprise for the verdict on ‘Special Report.’,https://www.foxnews.com/category/politics
Trump responds to indictment: 'This witch hunt will backfire on Joe Biden',https://www.foxnews.com/media/trump-indictment-witch-hunt-backfire-joe-biden,FOX NEWS FLASH,"Fox News host Bret Baier shares a statement from former President Trump calling his indictment a ""witch hunt"" on ""Special Report.""",https://www.foxnews.com/category/politics
"Trump indictment: Eric, Donald Trump Jr blast 'third-world prosecutorial misconduct'",https://www.foxnews.com/politics/trump-indictment-eric-donald-trump-jr-blast-third-world-prosecutorial-misconduct,DONALD TRUMP,"Donald Trump Jr. and Eric Trump both tore into the move to indict their father, former President Donald Trump, on Thursday, calling it ""third-world prosecutorial misconduct.""",https://www.foxnews.com/category/politics
White House has no comment on Trump indictment,https://www.foxnews.com/video/6323674840112,VIDEO,Fox News White House correspondent Peter Doocy explains how not much is happening around the White House and how the admin has yet to comment on Trump’s indictment on ‘Special Report.’,https://www.foxnews.com/category/politics
Trump's 2024 GOP rivals react to the former president's indictment: 'Politically motivated',https://www.foxnews.com/politics/trumps-2024-gop-rivals-react-former-presidents-indictment,DONALD TRUMP,Some of Donald Trump's actual and potential rivals for the 2024 Republican presidential nomination are weighing in on the former president's indictment,https://www.foxnews.com/category/politics
'The Five': Biden admin forced to 'come clean' on how green agenda benefits China,https://www.foxnews.com/video/6323675031112,VIDEO,'The Five' co-hosts react to Interior Secretary Deb Haaland acknowledging that the Biden administration's climate agenda is strengthening China during a House Appropriations Committee hearing.,https://www.foxnews.com/category/politics
Turley: Trump indictment is 'legally pathetic',https://www.foxnews.com/video/6323674709112,VIDEO,Fox News contributor Jonathan Turley said the New York grand jury's decision to indict former President Donald Trump appeared to be politically motivated on 'Special Report.' ,https://www.foxnews.com/category/politics
Trump following indictment: 'This is political persecution',https://www.foxnews.com/video/6323677374112,VIDEO,Former President Donald Trump slams his indictment as a 'witch hunt.',https://www.foxnews.com/category/politics
Trump a ‘first of its kind’ indictment: Shannon Bream,https://www.foxnews.com/video/6323676976112,VIDEO,Fox News chief legal correspondent and ‘Fox News Sunday’ anchor Shannon Bream says Donald Trump will ‘turn this to his advantage.’,https://www.foxnews.com/category/politics
"Top House, Senate Republicans outraged about Trump indictment: 'A dark day in American history'",https://www.foxnews.com/politics/top-house-senate-republicans-react-to-trump-indictment-a-dark-day-in-american-history,DONALD TRUMP,"Top Republican lawmakers reacted to unprecedented indictment of former president Donald Trump on Thursday d as part of the Manhattan District Attorney's Office's years-long investigation, possibly for hush money payments.",https://www.foxnews.com/category/politics
Bret Baier: Trump indictment is unprecedented,https://www.foxnews.com/video/6323674516112,VIDEO,'Special Report' anchor Bret Baier reflects on the indictment of President Trump over hush money sent to Stormy Daniels on 'The Five.',https://www.foxnews.com/category/politics
